"","price","bedrooms","bathrooms","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode"
"822",3520000,3,2.25,11050,1,0,0,4,1640,0,47,47,"500059"
"823",6640000,4,2,4080,1.5,0,0,4,1530,0,107,107,"500105"
"824",6280000,3,1.75,11894,1,0,0,3,2190,1810,32,32,"500011"
"825",5120000,3,1.75,12555,1,0,0,3,1080,530,42,42,"500052"
"826",2540000,3,2,9000,1,0,0,4,1450,620,50,50,"500023"
"827",5358000,4,2.5,5790,2,0,0,3,1900,0,25,25,"500029"
"828",2876530,3,1,16050,1,0,0,4,1050,0,59,38,"500038"
"829",4380000,3,2.5,1304,2,0,0,3,1180,340,13,13,"500136"
"830",4500000,4,1.75,23899,1,0,0,3,1750,640,70,70,"500028"
"831",3270000,5,2.75,8050,2,0,0,3,2400,0,21,21,"500092"
"832",3705000,4,2.5,6120,2,0,0,3,1790,0,14,14,"500059"
"833",2650000,3,2.5,6271,2,0,0,3,1720,0,26,26,"500038"
"834",4500000,4,2.75,13260,1,0,0,4,1800,1180,40,40,"500056"
"835",4250000,3,1,213444,1.5,0,3,5,1520,0,31,31,"500027"
"836",1666000,3,1.75,8690,1,0,0,4,1150,0,42,42,"500042"
"837",2450000,1,0.75,15000,1,0,0,3,380,0,56,56,"500168"
"838",5650000,3,1,5212,1,0,0,3,910,0,68,68,"500115"
"839",5399000,3,1.75,10150,1,0,0,3,1230,420,43,43,"500033"
"840",9100000,3,3.5,3200,2,0,0,3,2480,0,9,9,"500144"
"841",2800000,4,2.5,7416,2,0,0,3,2050,0,29,29,"500092"
"842",2750000,3,2.25,8549,2,0,0,4,1420,0,30,30,"500038"
"843",4670000,3,2.5,6590,2,0,0,3,3460,0,18,18,"500056"
"844",4575000,3,2.5,4445,2,0,0,3,1500,0,23,23,"500029"
"845",3811560,2,1,3090,1,0,0,4,1320,0,111,111,"500118"
"846",2899990,5,2.5,8240,1,0,0,4,1220,960,42,42,"500092"
"847",6424500,3,1.75,4160,1,0,0,3,1230,600,100,100,"500144"
"848",4699500,3,2.25,8701,1,0,0,3,1220,400,57,57,"500007"
"849",7950000,3,2,13650,1,0,2,5,1460,1460,44,44,"500033"
"850",7850000,4,2.5,10514,2,0,0,3,3300,0,35,35,"500074"
"851",8600000,3,2.25,12095,2,0,0,3,3060,0,36,36,"500006"
"852",1475000,3,1,8498,1,0,0,3,1530,0,60,60,"500031"
"853",3900000,3,2,11576,1,0,0,3,1410,500,41,41,"500011"
"854",2290000,3,1,8100,1,0,0,3,1020,0,65,65,"500198"
"855",1850000,3,1,8100,1,0,0,3,1150,0,87,87,"500168"
"856",4149000,3,1.5,9570,1,0,0,3,870,390,78,78,"500115"
"857",2250000,4,2.25,9350,1,0,0,3,1800,0,50,50,"500092"
"858",7200000,3,1.75,4000,2,0,0,5,1360,680,95,95,"500105"
"859",9300000,4,2.5,4000,2,0,0,5,1430,770,111,111,"500119"
"860",12700000,5,2.5,17204,1,0,0,3,2160,1040,67,67,"500004"
"861",7000000,5,3.25,3118,2,0,0,4,1780,620,91,91,"500122"
"862",4660000,2,1.5,1058,3,0,0,3,1140,0,14,14,"500103"
"863",3740000,3,1.5,10640,1,0,0,3,1330,0,43,43,"500011"
"864",4800000,3,2.5,10035,2,0,0,4,1940,0,25,25,"500072"
"865",7400000,3,2.5,25341,2,0,0,3,3000,0,24,24,"500053"
"866",10100000,4,1,5400,1.5,0,0,3,1820,0,96,5,"500102"
"867",3950000,4,2.5,5000,2,0,0,3,2910,0,17,17,"500042"
"868",3400000,2,1,6771,1,0,0,3,1090,0,65,65,"500106"
"869",2090000,3,2,1340,2,0,0,3,1020,210,16,16,"500106"
"870",4316500,5,2.5,7700,1.5,0,0,3,1710,0,57,57,"500007"
"871",9800000,5,2.5,11470,1,0,0,4,1780,1380,48,48,"500040"
"872",6600000,3,2.5,28243,2,0,0,3,2680,0,26,26,"500077"
"873",7300000,4,2.25,9009,2,0,0,4,1840,350,42,42,"500033"
"874",2915000,3,1.75,9600,1,0,0,4,1260,0,31,31,"500042"
"875",9050000,4,3.5,14486,2,0,0,3,2340,630,22,22,"500040"
"876",8000000,4,2.5,50308,1.5,0,0,3,2570,0,26,26,"500077"
"877",2000000,2,1.5,1157,2,0,0,3,950,60,12,12,"500126"
"878",3000000,3,2,6698,1,0,0,4,1080,400,40,40,"500058"
"879",5300000,3,1.75,6041,1.5,0,0,5,1250,0,77,77,"500115"
"880",3149500,3,2.25,8479,2,0,0,3,1654,0,24,24,"500038"
"881",2550000,3,1.75,9315,1,0,0,5,1410,0,59,59,"500031"
"882",5500000,5,2.75,5720,1,0,0,5,1500,660,69,69,"500144"
"883",4350000,3,1,4800,1,0,0,4,700,700,102,102,"500136"
"884",2340000,3,1.75,8738,1,0,0,4,1420,0,53,53,"500002"
"885",6150000,4,2.25,10062,1,0,0,3,1600,900,44,44,"500052"
"886",2050000,3,2,8384,1,0,0,3,1410,0,34,34,"500001"
"887",3840000,4,1.75,7135,1,0,0,4,1050,1050,64,64,"500106"
"888",6450000,3,1.75,5500,1,0,0,4,1130,940,73,73,"500115"
"889",5700000,3,3.25,1777,2,0,0,3,1260,310,12,12,"500107"
"890",3240000,3,2.5,5322,2,0,0,3,1920,0,20,20,"500031"
"891",2700000,2,1,10320,1,0,0,3,1000,0,76,76,"500106"
"892",2900000,5,1.5,7700,1.5,0,0,5,2120,0,57,57,"500058"
"893",2500000,3,2,9220,1,0,0,3,1440,0,54,54,"500198"
"894",2550000,3,1.5,8450,1,0,0,4,1340,0,61,61,"500188"
"895",8000000,3,2.25,11824,1,0,0,4,1450,930,47,47,"500040"
"896",4510000,3,1.75,4049,1.5,0,2,3,1000,560,93,93,"500126"
"897",9900000,4,2.5,10480,1,0,3,3,1390,1390,52,52,"500033"
"898",2884000,4,2.5,6687,1,0,0,4,1220,640,36,36,"500031"
"899",4200000,3,1.5,4600,2,0,0,3,1750,640,99,24,"500118"
"900",3590000,2,2.75,1140,2,0,0,3,1080,290,10,10,"500133"
"901",3900000,4,3,262018,1,0,0,3,1420,1150,31,31,"500058"
"902",3000000,3,2.5,2614,2,0,0,3,1320,0,14,14,"500118"
"903",5450000,5,2.5,7863,1,0,0,3,1500,1020,38,38,"500034"
"904",2883490,3,1,18616,1,0,0,4,1250,0,47,47,"500010"
"905",2999000,3,2.25,35026,1,0,0,3,1290,270,34,34,"500092"
"906",8910000,4,2,5000,1.5,0,0,5,1720,610,94,94,"500117"
"907",12000000,3,2,22410,1,0,3,4,1830,1830,72,72,"500117"
"908",3780000,4,2.5,4650,2,0,0,3,2790,0,15,15,"500038"
"909",2999950,2,1,7200,1,0,0,4,1060,0,68,68,"500155"
"910",2530000,3,2.5,6564,1,0,0,3,1310,710,25,25,"500042"
"911",3500000,3,2.25,47916,1,0,0,3,1580,0,40,40,"500024"
"912",5650000,4,3,4300,1.5,0,0,3,2020,0,119,119,"500107"
"913",3150000,2,1,5665,1,0,0,4,970,0,111,111,"500118"
"914",5700000,4,3,6766,1.5,0,1,5,1490,0,104,104,"500136"
"915",9710000,5,3.5,10140,2,0,0,3,3350,1040,14,14,"500125"
"916",9150000,5,2.5,5589,1.5,0,0,5,1840,910,109,109,"500112"
"917",4190000,4,1.5,23568,1,0,0,4,2150,0,69,69,"500166"
"918",2600000,4,1.75,7480,1,0,0,3,1230,580,42,42,"500023"
"919",13200000,3,3,12968,2,0,0,3,2230,0,29,29,"500004"
"920",3699500,3,1,10720,1,0,0,3,2430,0,42,42,"500045"
"921",10300000,3,2.5,13384,2,0,0,3,3680,0,25,25,"500006"
"922",4350000,4,1,6750,1.5,0,0,3,1410,0,90,90,"500118"
"923",6010000,3,1.75,6743,1,0,0,3,1330,0,61,17,"500125"
"924",4605000,3,1,10650,1,0,0,3,1150,340,56,56,"500033"
"925",7200000,3,2.5,1159,3,0,3,3,2020,0,19,19,"500103"
"926",8510000,4,2.5,13202,2,0,0,3,3130,0,23,23,"500075"
"927",5500000,4,3,5000,2,0,2,3,2670,0,103,41,"500126"
"928",7000000,4,1,4560,1.5,0,0,3,1980,0,99,99,"500103"
"929",3230000,3,1.75,14850,1,0,0,4,2100,0,56,56,"500042"
"930",3455000,3,1,8581,1,0,0,5,1350,0,75,75,"500177"
"931",3780000,4,1.5,7920,1,0,0,3,1190,950,60,60,"500118"
"932",6500000,4,2,5000,3,0,0,5,2208,0,102,102,"500116"
"933",3850000,3,2,7380,1,0,0,3,1010,0,37,37,"500074"
"934",4250000,2,1,2970,1,0,0,3,970,0,109,109,"500102"
"935",2100000,4,2,6174,1.5,0,0,5,1520,0,99,99,"500022"
"936",6300000,4,2.5,43101,2,0,0,3,2740,0,26,26,"500077"
"937",3350000,3,1.75,7500,1,0,1,3,1300,270,66,66,"500146"
"938",1965000,3,1,9000,1,0,0,3,1320,0,53,53,"500001"
"939",5828000,4,2.75,7636,1,0,0,3,1440,1110,33,33,"500074"
"940",4400000,3,1.75,7207,1,0,0,3,1250,310,36,36,"500034"
"941",7525000,4,2.25,8616,2,0,0,4,2360,0,45,45,"500033"
"942",5325000,3,1.75,5000,2,0,0,4,1210,120,110,110,"500116"
"943",2650000,3,1,9000,1,0,0,4,1070,0,69,69,"500198"
"944",3975000,3,1.25,13737,1,0,3,4,810,700,58,58,"500125"
"945",5242500,3,2.5,3469,2,0,0,3,1710,0,20,20,"500029"
"946",7650000,4,2.75,10819,2,0,0,3,2790,0,23,23,"500027"
"947",6480000,4,2.5,5450,2,0,0,3,2620,0,18,18,"500074"
"948",4695000,5,2.5,24759,1,0,0,4,1670,1300,50,50,"500031"
"949",2375000,3,1.75,7854,1,0,0,4,1050,0,44,44,"500023"
"950",2160000,3,1,8712,1,0,0,4,1280,0,63,63,"500003"
"951",4272000,3,1,8400,1,0,0,4,1030,0,56,56,"500056"
"952",2800000,3,2.25,7800,1,0,0,4,1390,510,42,42,"500055"
"953",7180000,5,3,9804,1,0,0,4,1740,1330,51,51,"500006"
"954",4200000,2,2.75,4139,2,0,0,3,1760,0,9,9,"500065"
"955",3790000,2,1,5400,1,0,0,3,930,0,67,67,"500117"
"956",3261000,2,1,7683,1,0,0,3,880,0,77,77,"500177"
"957",5350000,3,2.5,1016,3,0,0,3,1310,50,16,16,"500115"
"958",2830000,4,2.75,8560,1,0,0,3,1560,570,27,27,"500022"
"959",2600000,3,1,7469,1.5,0,0,3,1120,360,79,79,"500168"
"960",3990000,4,1,6388,1.5,0,0,4,1500,0,68,68,"500126"
"961",4849500,3,2.25,5004,2,0,0,3,1670,0,32,32,"500029"
"962",6400000,4,1.75,9828,1,0,0,4,2060,0,59,59,"500005"
"963",5850000,4,2.5,8158,1,0,0,4,1660,500,67,67,"500115"
"964",6450000,4,2,11583,1,0,3,3,1190,1590,64,64,"500125"
"965",2530000,3,2,7651,1,0,0,3,1490,0,31,31,"500003"
"966",1785000,2,1,6460,1,0,0,3,740,0,66,66,"500146"
"967",2910000,4,2.5,6325,2,0,0,4,1860,0,28,28,"500038"
"968",1999500,2,2.75,20917,1.5,0,0,3,1590,0,99,99,"500001"
"969",5535000,2,1,2340,1,0,0,3,850,0,97,97,"500105"
"970",1899500,2,1,4188,1,0,0,3,1030,0,38,38,"500038"
"971",2890000,3,2,9550,1,0,0,3,1850,0,31,31,"500001"
"972",7000000,4,2,4590,2,0,0,3,1830,0,111,111,"500105"
"973",2700000,3,2,8853,1,0,0,3,1560,0,52,52,"500058"
"974",2580000,4,1.75,8320,1,0,0,3,1230,500,42,42,"500023"
"975",5300000,3,2.5,7214,2,0,0,3,1930,0,14,14,"500125"
"976",2450000,3,2.25,3677,2,0,0,3,1422,0,7,7,"500092"
"977",5630000,3,2,5000,1.5,0,0,4,1380,0,102,102,"500117"
"978",5150000,3,2.5,4203,2,0,0,3,2430,0,18,18,"500065"
"979",3250000,4,2.5,7091,2,0,0,3,2610,0,32,32,"500023"
"980",5400000,3,2.25,217800,2,0,0,3,2000,0,23,23,"500024"
"981",2803000,2,1,5000,1,0,0,4,490,430,70,70,"500103"
"982",4600000,4,1.75,5500,1.5,0,0,5,1050,700,93,93,"500117"
"983",4750000,3,1.75,8970,1,0,0,4,1180,840,38,38,"500072"
"984",9000000,4,2.25,44431,1,0,0,4,2460,0,62,62,"500007"
"985",5382000,4,3,7260,1,0,0,4,1780,0,55,55,"500008"
"986",4290000,3,1,3600,1,0,0,3,1080,0,97,97,"500122"
"987",1648080,3,1,5411,1,0,0,3,1250,0,39,39,"500178"
"988",5200000,4,2.25,7700,2,0,0,3,1870,0,42,42,"500052"
"989",4750000,3,1.75,8432,1,0,0,3,1230,470,42,42,"500125"
"990",2830000,4,1.5,47045,1,0,0,5,1480,0,77,77,"500168"
"991",3215000,4,2.5,6228,2,0,0,3,1930,0,19,19,"500030"
"992",8400000,3,2.75,21810,2,0,0,4,3130,0,26,26,"500077"
"993",2870000,3,2.25,6000,2,0,0,4,1370,0,27,27,"500038"
"994",3750000,3,1.75,8106,1,0,0,3,960,0,57,57,"500052"
"995",3495000,3,1.75,7128,1,0,0,4,1260,0,50,50,"500034"
"996",4464500,3,1.5,7749,1,0,0,5,1480,0,59,59,"500126"
"997",3150000,4,2.5,9643,2,0,0,4,1930,0,27,27,"500031"
"998",2713100,2,1,5340,1.5,0,0,2,870,0,113,113,"500144"
"999",3150000,3,1,8400,1.5,0,0,4,1300,0,66,66,"500133"
"1000",2450000,3,1.75,6930,1,0,0,4,1490,0,29,29,"500030"
"1001",5431150,2,1,5484,1,0,0,3,1030,350,72,72,"500199"
"1002",9000000,4,2,8190,1.5,0,0,3,1190,0,74,74,"500117"
"1003",24500000,4,4.25,6552,2,0,3,4,2870,1380,11,11,"500144"
"1004",5540000,2,2,6045,1,0,0,3,1920,0,16,16,"500053"
"1005",2499000,3,1.75,12522,1,0,0,5,2080,0,69,69,"500001"
"1006",7680000,3,2.5,54160,2,0,2,4,2690,530,38,38,"500006"
"1007",9800000,4,3,5854,1,0,3,3,2060,1620,52,52,"500199"
"1008",3950000,5,2.5,9600,1,0,0,3,1270,800,57,57,"500146"
"1009",4150000,3,1.75,2200,2,0,0,3,1480,0,24,24,"500103"
"1010",3800000,4,2.5,6921,2,0,0,3,2000,0,16,16,"500038"
"1011",5660000,3,2.5,5259,2,0,0,3,1560,0,20,20,"500075"
"1012",2185000,2,1,8961,1,0,0,4,1390,210,70,70,"500002"
"1013",5500000,4,2.5,10500,1,0,0,4,1140,800,43,43,"500052"
"1014",5120310,3,1.75,3000,1,0,2,3,770,770,99,99,"500117"
"1015",1975000,2,1,8860,1,0,0,3,820,0,69,69,"500055"
"1016",4700000,3,2.25,8784,1,0,0,3,1230,550,42,42,"500033"
"1017",5900000,3,1.75,242629,1,0,0,3,1560,0,38,38,"500053"
"1018",4650000,4,2.25,8862,1,0,0,4,1270,940,42,42,"500011"
"1019",4990000,2,1.75,114562,1,0,0,4,2040,0,51,51,"500027"
"1020",5150000,3,2.25,11500,1,0,0,3,1920,0,47,19,"500006"
"1021",7165000,3,1.75,5000,1,0,0,3,1230,700,83,83,"500105"
"1022",4100000,3,2,4250,1,0,0,3,890,810,75,75,"500199"
"1023",8500000,4,3.25,6500,2,0,0,3,2450,1000,25,25,"500136"
"1024",10500000,4,3.25,35021,2,0,0,3,3440,0,36,36,"500033"
"1025",6480000,4,2.5,13435,2,0,0,3,2380,0,27,27,"500075"
"1026",6200000,4,2.25,5350,1.5,0,0,4,1460,940,90,90,"500117"
"1027",9350000,4,4.5,84267,2,0,2,3,5670,0,11,11,"500010"
"1028",3790000,3,1,10320,1,0,0,4,1140,0,56,56,"500034"
"1029",6990000,3,1.75,5375,1,0,0,3,1270,400,67,67,"500199"
"1030",5280000,4,2.25,8005,1,0,0,3,1280,630,59,59,"500125"
"1031",4250000,3,1.75,9452,1,0,0,4,1560,0,45,45,"500056"
"1032",2495000,2,1.75,8645,1,0,0,4,1500,0,56,56,"500042"
"1033",10400000,5,3.25,6642,2,0,0,3,4475,0,5,5,"500053"
"1034",7900000,4,2.75,11900,1,0,3,4,1640,1200,58,58,"500136"
"1035",3999500,3,1,18050,1,0,0,3,1020,0,50,50,"500027"
"1036",2750000,3,1.5,9000,1,0,0,3,1410,0,66,66,"500133"
"1037",5500000,4,1,2500,1.5,0,0,3,1520,0,107,107,"500109"
"1038",1400000,1,1,6890,1,0,0,4,730,0,93,93,"500055"
"1039",2500000,3,1,6250,1,0,0,3,990,200,65,65,"500108"
"1040",3180000,3,2.25,8909,2,0,2,3,1410,0,31,31,"500198"
"1041",5050000,2,1,57000,1,0,0,3,1240,0,57,57,"500075"
"1042",4705000,5,2.5,9248,1,0,0,3,1300,1200,53,53,"500006"
"1043",3600000,3,1,9206,1.5,0,0,3,1050,0,65,65,"500125"
"1044",12400000,4,2.75,8500,1,0,4,4,1480,1200,57,57,"500006"
"1045",9860000,3,2.5,16080,1,0,2,4,1340,1040,55,55,"500136"
"1046",5150000,2,1,4228,1,0,0,3,860,200,113,113,"500112"
"1047",3200000,3,1.75,41900,1,0,0,4,1310,990,80,80,"500168"
"1048",3100000,4,3,7426,1,0,0,5,1090,920,68,68,"500178"
"1049",3567000,2,1,5000,1,0,0,4,730,360,77,77,"500126"
"1050",7750000,4,1.75,5595,1,0,0,3,1510,810,63,63,"500199"
"1051",2080000,4,2.75,8677,1.5,0,0,3,1810,0,57,57,"500198"
"1052",8250000,2,1,12775,1,1,4,4,1150,0,111,111,"500178"
"1053",5150000,3,2.5,11254,1,0,2,3,2360,0,29,29,"500003"
"1054",4900000,3,1.5,3400,1.5,0,0,4,1420,550,90,90,"500122"
"1055",6750000,4,3,28300,1,0,0,3,2690,0,65,20,"500166"
"1056",3600000,4,2.5,4080,1,0,0,5,1040,1040,57,57,"500144"
"1057",5500000,4,2.5,4080,1,0,0,5,1040,1040,57,57,"500144"
"1058",2250000,3,1.5,9000,1,0,0,3,1370,0,57,57,"500168"
"1059",5000000,3,2.75,9360,1.5,0,0,4,3410,0,52,52,"500058"
"1060",3850000,4,2,11700,1,0,0,4,1850,0,50,50,"500059"
"1061",8377000,5,2.75,12611,2,0,0,3,3010,0,25,25,"500052"
"1062",4480000,3,2.25,3056,2,0,0,3,1530,0,16,16,"500053"
"1063",7300000,5,1.75,21357,1,0,0,4,1420,1270,67,67,"500004"
"1064",5750000,4,1.5,7140,1,0,2,3,1490,1320,65,65,"500136"
"1065",4300000,3,1.75,7300,1,0,0,4,1240,570,43,43,"500034"
"1066",4350000,3,2.5,3987,2,0,0,3,1560,0,17,17,"500053"
"1067",2410000,3,1,9611,1,0,0,4,1010,0,46,46,"500092"
"1068",4535000,2,1.75,1760,1,0,0,4,600,400,95,95,"500109"
"1069",2850000,2,1.5,1380,3,0,0,3,990,0,18,18,"500133"
"1070",1510000,2,1,4222,1,0,0,4,720,0,77,77,"500056"
"1071",15700000,5,4.5,14731,2,0,0,3,6070,0,15,15,"500059"
"1072",6310000,5,2,2400,2,0,0,3,2270,0,114,114,"500122"
"1073",2850000,2,2.5,1073,2,0,0,3,1140,240,8,8,"500126"
"1074",1950000,3,1,8378,1,0,0,4,840,420,60,42,"500023"
"1075",8175000,4,2.5,35679,2,0,0,4,2910,0,32,32,"500075"
"1076",5500000,3,2,12825,1,0,0,4,1810,0,59,59,"500007"
"1077",11300000,4,2.5,8281,2,0,0,4,3160,0,24,24,"500033"
"1078",6098500,2,2.75,1369,3,0,0,3,1910,0,17,17,"500119"
"1079",2000000,3,1,4380,1,0,0,3,1230,0,72,72,"500106"
"1080",3670000,4,2.5,6219,2,0,0,3,2960,0,13,13,"500038"
"1081",2851670,3,2.25,8375,2,0,0,3,2200,0,31,31,"500092"
"1082",2750000,2,1.5,32175,1,0,0,4,1270,0,72,72,"500003"
"1083",3509000,4,2.5,12843,2,0,0,3,2540,0,27,27,"500030"
"1084",6600000,4,3.25,9273,2,0,0,5,3030,0,31,31,"500029"
"1085",5250000,3,1.75,8835,1,0,0,4,1520,0,62,62,"500008"
"1086",2620000,4,2.5,7800,2,0,0,3,1560,0,22,22,"500168"
"1087",6900000,2,1,4560,1,0,0,4,970,0,112,112,"500103"
"1088",3530000,3,1,7740,1,0,0,4,860,490,72,72,"500125"
"1089",5525000,4,3.5,10400,2,0,0,3,2290,1420,17,17,"500056"
"1090",2245000,4,1,8355,1.5,0,0,4,1430,0,36,36,"500092"
"1091",2390000,3,1,8571,1,0,0,3,940,0,69,69,"500146"
"1092",9750000,5,4.5,12250,2,0,0,3,4300,0,15,15,"500029"
"1093",12000000,4,1.75,13470,2,0,0,3,3990,0,13,13,"500059"
"1094",5050000,3,1,4000,1.5,0,0,3,1380,0,109,109,"500112"
"1095",3020000,4,1.75,7865,1,0,0,4,1010,1010,56,56,"500059"
"1096",1700000,3,1,5670,1,0,0,3,780,700,75,75,"500106"
"1097",1950000,2,1,27007,1,0,0,4,1190,0,109,109,"500027"
"1098",2720000,5,1.5,6300,1,0,0,4,1560,990,60,60,"500056"
"1099",3690000,5,1.5,6300,1,0,0,4,1560,990,60,60,"500056"
"1100",3325000,3,1.5,6332,1,0,0,3,1500,0,66,66,"500125"
"1101",5150000,3,2.5,8250,1,0,0,4,1760,1240,56,56,"500008"
"1102",2690000,3,1,4250,1,0,0,3,1020,670,52,52,"500178"
"1103",12800000,4,4,17832,1,0,0,4,2430,1960,25,25,"500059"
"1104",3030000,3,2.5,4100,2,0,0,3,1560,0,34,34,"500055"
"1105",4200000,7,3,8624,1,0,0,3,1690,1250,42,42,"500155"
"1106",4000000,3,1,4100,1,0,0,3,990,140,78,78,"500117"
"1107",2250000,2,1,8437,1,0,0,5,1020,0,32,32,"500022"
"1108",2190000,2,2,2550,2,0,0,3,1310,0,15,15,"500038"
"1109",6050000,3,2.5,9487,2,0,3,3,2570,0,30,30,"500011"
"1110",6250000,4,2,6867,1,0,0,5,1010,1010,77,77,"500115"
"1111",3800000,5,2,3240,1,0,0,3,840,840,113,113,"500144"
"1112",6200000,4,2,7700,1.5,0,0,4,1770,0,57,57,"500007"
"1113",6875000,4,2.75,10970,2,0,0,3,3190,0,25,25,"500075"
"1114",2255000,4,2,7950,1,0,0,5,1440,0,57,57,"500058"
"1115",2525000,3,2,6000,1,0,0,5,1150,0,63,63,"500178"
"1116",5100000,3,2.5,3658,2,0,0,3,1860,0,25,25,"500029"
"1117",5100000,4,2.5,5203,2,0,0,3,2430,0,16,16,"500155"
"1118",7250000,3,2.5,4000,1.5,0,0,5,1940,0,113,113,"500109"
"1119",4920000,2,1,2970,1,0,0,3,880,0,92,92,"500103"
"1120",4250000,4,2.5,14196,1,0,0,4,1330,600,42,42,"500072"
"1121",19600000,4,2.75,7898,1,1,4,4,1560,1560,56,56,"500034"
"1122",2989000,3,2.5,6162,2,0,0,3,1830,0,25,25,"500092"
"1123",6990000,4,2.5,40319,2,0,0,4,3230,0,32,32,"500027"
"1124",3100000,2,1,3000,1,0,0,4,700,0,101,101,"500103"
"1125",3500000,3,1.75,8580,1,0,0,3,1010,0,58,58,"500033"
"1126",7900000,4,1.75,10061,1,1,4,3,1410,1050,58,58,"500178"
"1127",3050000,4,2.5,5000,2,0,0,3,2230,0,16,16,"500031"
"1128",3150000,3,2.5,2865,2,0,0,3,1570,0,16,16,"500118"
"1129",2675000,5,3.5,6600,2,0,0,5,2390,0,42,42,"500042"
"1130",17500000,4,3.25,7749,2,0,1,3,3020,440,69,21,"500115"
"1131",4350000,6,3.5,8620,2,0,0,3,1640,760,32,32,"500034"
"1132",4825000,6,4.5,7500,1.5,0,0,4,2940,0,53,53,"500034"
"1133",51100000,5,5.25,45517,2,1,4,3,5990,2020,20,20,"500033"
"1134",4399950,3,1.75,8400,1,0,0,4,1570,0,60,60,"500133"
"1135",4600000,3,3,7500,1,0,0,3,1180,340,52,52,"500034"
"1136",1940000,3,1,6440,1,0,0,4,1070,0,48,48,"500023"
"1137",2900000,2,0.75,8313,1,1,3,4,440,0,76,76,"500070"
"1138",2747000,4,2,9600,1,0,0,5,1220,1220,56,56,"500031"
"1139",9000000,4,2.5,3672,2,0,0,5,1800,860,109,109,"500105"
"1140",11500000,4,4,103382,2,0,0,3,4460,0,18,18,"500053"
"1141",6050000,3,2.5,3667,2,0,0,3,2010,0,11,11,"500027"
"1142",3590000,3,2.5,3850,2,0,0,3,1450,0,15,15,"500065"
"1143",8500000,3,1.75,9900,1,0,0,3,1400,0,68,68,"500004"
"1144",5050000,3,2,2500,2,0,0,3,1500,0,17,17,"500107"
"1145",5650000,3,2.5,7394,2,0,0,3,2500,0,29,29,"500072"
"1146",5850000,2,1.75,7110,1,0,0,4,1000,280,64,64,"500118"
"1147",3280000,4,3.25,7500,2,0,3,3,2420,960,29,29,"500198"
"1148",7499500,4,2.75,18700,1,0,0,3,2210,700,62,24,"500177"
"1149",8260000,4,2.5,7140,2,0,0,3,3060,0,13,13,"500027"
"1150",5350000,3,1,40259,1,0,0,4,1330,0,42,42,"500024"
"1151",9250000,4,2.5,101930,2,0,0,4,3300,0,28,28,"500029"
"1152",8750000,3,3.5,6000,2,0,0,3,2500,750,18,18,"500136"
"1153",9020000,4,2.25,9200,1,0,0,5,1570,960,43,43,"500006"
"1154",4230000,3,1,13900,1,0,0,3,1830,0,68,68,"500133"
"1155",2350000,3,1,11100,1,0,0,4,1170,0,51,51,"500059"
"1156",5450000,2,2,14057,1,0,2,4,1680,1250,39,39,"500070"
"1157",3430000,2,1,7560,1,0,0,3,1230,0,58,58,"500133"
"1158",3349500,3,2.5,2930,2,0,0,3,1620,0,17,17,"500058"
"1159",4050000,3,1.75,5355,1,0,0,3,1160,600,63,63,"500118"
"1160",2200000,4,1,8250,1,0,0,3,1440,0,60,60,"500188"
"1161",1730000,2,1,8100,1,0,0,3,1050,690,72,72,"500168"
"1162",6550000,3,1,3600,1.5,0,0,3,1270,0,113,113,"500119"
"1163",4060000,2,1,3000,1,0,0,3,880,0,95,95,"500115"
"1164",6320000,6,2.5,8320,1,0,0,3,1370,1190,58,58,"500125"
"1165",3570000,5,2.75,4000,1,0,0,3,1140,400,29,29,"500106"
"1166",3610000,3,1.75,17585,1,0,0,3,1150,0,55,55,"500014"
"1167",2770000,2,1,8149,1,0,0,3,770,0,71,71,"500155"
"1168",6300000,4,3.75,40202,1,0,0,4,2500,2110,39,39,"500027"
"1169",2540000,3,2.5,4597,2,0,0,3,1850,0,16,16,"500042"
"1170",4728000,3,2.25,8400,1,0,0,3,1290,550,58,58,"500006"
"1171",2630000,3,1.75,3800,1,0,0,3,700,790,106,106,"500118"
"1172",5100000,3,1.75,3800,1,0,0,3,700,790,106,106,"500118"
"1173",1799500,3,1,10125,1,0,0,4,960,0,67,67,"500003"
"1174",5250000,4,2.25,7307,1,0,0,3,1160,420,46,46,"500027"
"1175",4790000,3,2.5,889,3,0,0,3,1260,0,11,11,"500109"
"1176",6510000,3,2,6440,1,0,2,5,970,970,79,79,"500116"
"1177",9490000,4,1.75,7834,1,0,3,4,1240,1250,61,61,"500033"
"1178",3924000,5,2.5,27951,1.5,0,0,3,1890,630,77,49,"500155"
"1179",4600000,4,2.5,7504,2,0,0,3,4190,0,15,15,"500058"
"1180",4700000,3,1,4400,1,0,0,3,870,300,68,68,"500199"
"1181",2450000,3,2.5,4271,2,0,0,3,1600,0,16,16,"500038"
"1182",5000000,4,2,27631,2,0,0,4,1800,960,41,41,"500155"
"1183",4550000,3,2.5,8653,2,0,0,3,2090,0,30,30,"500011"
"1184",4855000,4,2.5,3974,2,0,0,3,2320,0,20,20,"500065"
"1185",18800000,5,3.25,7920,2,0,3,3,3150,960,98,98,"500122"
"1186",1000000,2,1,17334,1,0,0,3,770,0,41,41,"500001"
"1187",3070000,3,1.75,16105,1,0,0,3,1410,0,37,37,"500014"
